关注公众号,#genre#
Hub Sports 3,mitv://generationnexxxt.com:19806/6101d0aff0654f73812cb15c57df9f59
Hub Sports 4,mitv://generationnexxxt.com:19806/6324a78a0d4549fc859b68804438bbe6
Hub Sports 5,mitv://generationnexxxt.com:19806/58395e1ea80a40069a5e30c9917d1a97
Hub Premier 2,mitv://generationnexxxt.com:19806/a52cc083e7324b2dbd8090feecc66033
Golf Channel,mitv://generationnexxxt.com:19806/69981dfb0eb64aea9b1216f81dd80909
Golf Channel Philippines,#N/A
Fight Sports,mitv://generationnexxxt.com:19806/78bd0cc13a8840fcb8af0440258a8357
Eurosport,mitv://generationnexxxt.com:19806/aa9706fa55c84772a56fd959f7abdd45
ESPN,mitv://generationnexxxt.com:19806/eb2c51ee510841a9b7845b6d13309e9c
eGG Network,mitv://generationnexxxt.com:19806/afc9e147576d41eda59da886563a3d1c
beIN Sports,mitv://generationnexxxt.com:19806/46375137a35944a38e828ec083096cd9
beIN Sports 3,mitv://generationnexxxt.com:19806/ade2ee776a684bbca72d37b951bf0d61
beIN Sports 2,mitv://generationnexxxt.com:19806/1aa64e5459b04b32a0618b7226e0a3c0
Astro SuperSport,mitv://generationnexxxt.com:19806/f6fc53b0b0fe47ff9bf6d40eec7705f0
Astro SuperSport 5,mitv://generationnexxxt.com:19806/09638fd935964473a20e9260baf2a756
Astro SuperSport 4,mitv://generationnexxxt.com:19806/80de42b5188745979efecd3007daeaa8
Astro SuperSport 3,mitv://generationnexxxt.com:19806/644a3bac000c472123cdeea90ef57521
Astro SuperSport 2,mitv://generationnexxxt.com:19806/584adade1c8d4db0b2823cd15b3fd0e9
Astro Arena,mitv://generationnexxxt.com:19806/8be35ecb77f54e479652bf42d737f3db
Fight Sports,mitv://generationnexxxt.com:19806/78bd0cc13a8840fcb8af0440258a8357

🌞知识,#genre#
国家地理频道,mitv://generationnexxxt.com:19806/f2a7763353c242b788b34f33aa478527
国家地理野生频道,mitv://generationnexxxt.com:19806/faccdb1e8d4a48c4a2eb75b6fb436c05
动物星球,mitv://generationnexxxt.com:19806/14fd9d119d4b4f0391652fa16930fbe2
DMAX,mitv://generationnexxxt.com:19806/4e57d52ff07841a082749c96aa813f7b
DiscoveryAsia,mitv://generationnexxxt.com:19806/0cb2bcf330534b429a8e008ccdc8886c
Discovery科学,mitv://generationnexxxt.com:19806/862c9ba288c44277925b51c391df263b
Nat Geo Wild,mitv://generationnexxxt.com:19806/789748eb75bb4c3b9522742df4eaee1b
Love Nature,mitv://generationnexxxt.com:19806/0e5b3219870a4f79bec208ec1fbaad63
Outdoor,mitv://generationnexxxt.com:19806/6057993e3b7d40ce81c274cb04e6db5a
探索频道,mitv://generationnexxxt.com:19806/7f6d6983b5cd47339d993860bc8f00e9
CI,mitv://generationnexxxt.com:19806/ac8e4a1c6d944d28a3d281d65f6892a2
历史频道,mitv://generationnexxxt.com:19806/8641f6fb752d427db9a8df1625f88d22
BBCEarth,mitv://generationnexxxt.com:19806/34f24f8ef6214f94a7e8d5981eb9cde2
CCTV9,mitv://generationnexxxt.com:19806/6e8983ba8cf148e3bc9bc48e344ce20d
亚洲美食频道,mitv://generationnexxxt.com:19806/5ae5dc61eb68407cb5dac94ce8dfca2e
TLC旅游生活,mitv://generationnexxxt.com:19806/bc6c20458c4c422b9297dbfd25f12f67
亚洲旅游台,mitv://generationnexxxt.com:19806/8e7af36f23874793854226c5b64097d3
时尚频道,mitv://generationnexxxt.com:19806/e87adc01be824ef19f005a76e4fce189
美食星球,mitv://generationnexxxt.com:19806/c8b8f19c8410441eb9e9039572c72137
达文西频道,mitv://generationnexxxt.com:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
TV5Monde,mitv://generationnexxxt.com:19806/5206358477b44788b15c15f7ad658464
TV5MONDE Style 生活时尚,mitv://generationnexxxt.com:19806/d7524c09437e4caf95c37c75d34f5550
亚洲旅游台,mitv://generationnexxxt.com:19806/8e7af36f23874793854226c5b64097d3
Travel Channel,mitv://generationnexxxt.com:19806/ecb2099c459140d88ce3e064ae7b71b8
TLC旅游生活频道,mitv://generationnexxxt.com:19806/34f24f8ef6214f94a7e8d5981eb9cde2
The Weather Network,mitv://generationnexxxt.com:19806/feee91e7ee4541c3a24b385477b35378
LUXETV,mitv://generationnexxxt.com:19806/c02d3bf53e8f4021947feb28aeb0c496
Lifetime,mitv://generationnexxxt.com:19806/d0da12938b6545828917832ad283dfce
KLT-靖天国际台,mitv://generationnexxxt.com:19806/4c1e84b189e54aee8e1606a285eb57d9
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/d6ed657bb866458a91e28701a1b0bcf1
Food Network,mitv://generationnexxxt.com:19806/4e5615643ab540cbbe0ec4a7b4e1ff95
EYE旅游,mitv://generationnexxxt.com:19806/1f972fea45904a9caa1119860d4d4b70
EVE,mitv://generationnexxxt.com:19806/2adb8e78858a455a84520253425057f3
Ettoday,mitv://generationnexxxt.com:19806/87a1551a86004305b6cfd947fb0898ef
ELTV,mitv://generationnexxxt.com:19806/264eb6cb34c5497a99312ce73883a073
BBCLifestyle,mitv://generationnexxxt.com:19806/99d72fa5a5e94df7a3d961690ee09785

🌞少儿,#genre#
达文西频道,mitv://generationnexxxt.com:19806/beaf5c1a3d7b44e1b4a99bcc20cd8ed7
Nickelodeon,mitv://generationnexxxt.com:19806/f2783df879aa424b9402999698bcd55f
NickJr.,mitv://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1
MOMO亲子台,mitv://generationnexxxt.com:19806/644d1f0f0001f7782f1626c159ce4396
iFun1,mitv://generationnexxxt.com:19806/5b0acde9dcbf46fdb9022aa9c0e7ccec
Hands Up,mitv://generationnexxxt.com:19806/f9c41983d502432f87f550e6af471efe
DREAMWORKS,mitv://generationnexxxt.com:19806/8b6a297545fb4063ace56e824af32a35
CN卡通频道,mitv://generationnexxxt.com:19806/644d1cd900092e062f0d85a601dc3f82
CCTV14,mitv://generationnexxxt.com:19806/1e4082a6c2b54c768bafe1dd2fb8ea21
CBeebies,mitv://generationnexxxt.com:19806/cd8a6c94b8fe46cd97a508e0a93b6a71
Cartoon Network,mitv://generationnexxxt.com:19806/41375bcbd5094f538f132d3ebb9b2ea6
Boomerang,mitv://generationnexxxt.com:19806/317cf636b2d448d0867cc1f976064d8a
Boomerang,mitv://generationnexxxt.com:19806/317cf636b2d448d0867cc1f976064d8a
ickelodeon,mitv://generationnexxxt.com:19806/f2783df879aa424b9402999698bcd55f
Astro小太阳,mitv://generationnexxxt.com:19806/783861d0aade442c87f4e0dafaf6eb2a
Astro Ceria,mitv://generationnexxxt.com:19806/91018054446042e183ac5f3bdc296f7c
Animax,mitv://generationnexxxt.com:19806/09993190594140d3a87996691fdea68c
Dreamworks,P2p://generationnexxxt.com:19806/8b6a297545fb4063ace56e824af32a35
Hands Up,P2p://generationnexxxt.com:19806/f9c41983d502432f87f550e6af471efe
靖洋卡通台Nice Bingo,mitv://generationnexxxt.com:19806/9c0a957495a044c78942d4d7adb54662
靖天卡通台,mitv://generationnexxxt.com:19806/31373da9de144c1fbe1f505bcaa978aa
动漫秀场,mitv://generationnexxxt.com:19806/185e827581d64584b2ae400ee9195d45
尼克儿童频道,mitv://generationnexxxt.com:19806/73d77b0470724ad4a8dadc3854881cda

🌞音乐,#genre#
MTV,mitv://generationnexxxt.com:19806/2db96125eaff4f459c2c18dccc2762fa
MTV Live,mitv://generationnexxxt.com:19806/644b68b5000c14aa2865d9c1567d521e
MEZZOLIVEHD,mitv://generationnexxxt.com:19806/35c919f9094445e98749b1511bb4aaf4
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/bfcce4097e7b43c0affa24d6ec263175
CMusic,mitv://generationnexxxt.com:19806/7e72c3e7a1584bc096789ccd40162bc4


🌞新坡,#genre#
CNA,mitv://generationnexxxt.com:19806/7d55ade47df54e3497f9e0fce031943b
Mediacorp 5,mitv://generationnexxxt.com:19806/b0798f0bb62f440a92ee49d38967b6d1
Mediacorp 8,mitv://generationnexxxt.com:19806/847cb3132dbe4d2897e276a271c04ec7
Mediacorp U,mitv://generationnexxxt.com:19806/c0adca0b6eff436090ff94baf3238705
中天亚洲台,mitv://generationnexxxt.com:19806/362649bea34241588b42dd964bdfb100
卫视电影台,mitv://generationnexxxt.com:19806/e6614f107c924a868360f724bf10f9d8
东森亚洲卫视,mitv://generationnexxxt.com:19806/4314e2707d7141b78dd0fde4fbf5eae1
Vasantham,mitv://generationnexxxt.com:19806/2e41fd0e25664a4cb5e6debd59ea5d27
TVB星河,mitv://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707
TVBS亚洲,mitv://generationnexxxt.com:19806/7389e1ced8184a84aa22aeec29be6f85
TV5Monde,mitv://generationnexxxt.com:19806/5206358477b44788b15c15f7ad658464
Thrill,mitv://generationnexxxt.com:19806/14f535a7ec5a4939a67e7165f94ca38e
Suria,mitv://generationnexxxt.com:19806/0f5728d5794a47dfba667f8c528c006e
ONE,mitv://generationnexxxt.com:19806/952368f8f4cf42339c651edcb6267585
Oh!K,#N/A
Nickelodeon,mitv://generationnexxxt.com:19806/f2783df879aa424b9402999698bcd55f
NickJr.,mitv://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1
Nick Jr.,mitv://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1
NBA,mitv://generationnexxxt.com:19806/65f8f2a53b6342ffb4b8d2a8542bc623
KBS World,mitv://generationnexxxt.com:19806/26152f8d16224d09bca6368ae2db3e36
Hub娱家,mitv://generationnexxxt.com:19806/4488ebccc495473986b193dab33b7527
Hub都会台,mitv://generationnexxxt.com:19806/feb243790576418ea12aa65f7421bb12
Hub Premier 1,mitv://generationnexxxt.com:19806/4b83405f738042d084055fee7295f311
Hub Premier 3,mitv://generationnexxxt.com:19806/758cc0162ca14f8fa7c343d94a60bbaa
Hub Premier 4,"mitv://generationnexxxt.com:19806/63c113c5000c33e60c09bddc378b7580,"
Hub Premier 5,mitv://generationnexxxt.com:19806/8e3b8175500b492484df4112711ca978
HITS,mitv://generationnexxxt.com:19806/be8e6fe7ffd343edb7bec5d01de30204
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/d6ed657bb866458a91e28701a1b0bcf1
GEM,mitv://generationnexxxt.com:19806/3f6fedbbb9a24f55bb349e7c75d109c4
Fox News,mitv://generationnexxxt.com:19806/bc919a2d3c4f4a7a9633ded99e69d801
Euronews,mitv://generationnexxxt.com:19806/3169ef1a720442cd91af30a39cc13822
Colors Hindi,mitv://generationnexxxt.com:19806/a5b9ed615fc84d85bde20022d8565941
CNBC,mitv://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd
CGTN,mitv://generationnexxxt.com:19806/b1f0e7e90e654f63a369f11b54428643
Cartoon Network,mitv://generationnexxxt.com:19806/41375bcbd5094f538f132d3ebb9b2ea6
Boomerang,mitv://generationnexxxt.com:19806/317cf636b2d448d0867cc1f976064d8a
Bloomberg TV,mitv://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608
BBC World News,mitv://generationnexxxt.com:19806/4500941de27f434cae09553a1f0ed4d1
AXN亚洲,mitv://generationnexxxt.com:19806/8add116b0e7d408f89cdf74897f02aef
AXN亚洲,P2p://generationnexxxt.com:19806/8add116b0e7d408f89cdf74897f02aef

🌞马来,#genre#
八度空间,mitv://generationnexxxt.com:19806/4f9b4b927a7d48efb9bf6bf74ded5bb9
八度空间(备),mitv://generationnexxxt.com:19806/6fd86a03f1eb41419da63283c7701052
Astro小太阳,mitv://generationnexxxt.com:19806/783861d0aade442c87f4e0dafaf6eb2a
Astro双星,mitv://generationnexxxt.com:19806/013a1d56a616457492220b460d7f3b06

Astro欢喜台,mitv://generationnexxxt.com:19806/2988f7d8c6d547118cab3b3495d38ced

Astro Warna HD,mitv://generationnexxxt.com:19806/b71dd3b2816345f2b3a27357851f64b3

Astro Tutor TV SPM,mitv://generationnexxxt.com:19806/2e9fecb7adec4c9fa49b5c939087983c
Astro Tutor TV SK,mitv://generationnexxxt.com:19806/9e3a1cdae41e4336be38d2cf55b11e8d

Astro Oasis HD,mitv://generationnexxxt.com:19806/5e29ed4cfeda4303ac5bc3b9b5677b5e

Astro Citra HD,mitv://generationnexxxt.com:19806/23e85512bcb64c1a93d3af17bafe0853
Astro Ceria,mitv://generationnexxxt.com:19806/91018054446042e183ac5f3bdc296f7c
Astro Awani,mitv://generationnexxxt.com:19806/975e906650de41bcbafead57cbf0d880

Astro Arena,mitv://generationnexxxt.com:19806/8be35ecb77f54e479652bf42d737f3db

Astro AOD HD 311,mitv://generationnexxxt.com:19806/8efee211ca7247078c8ab2db528bb701
Astro AOD 354,mitv://generationnexxxt.com:19806/8ccb8c35ce9f425ebcd93bc3839c8b0e
Astro AOD 352,mitv://generationnexxxt.com:19806/44f1c9066e6c49578f1f23e8d6b157f0
Astro AEC,mitv://generationnexxxt.com:19806/22641247176547d19a7d7cbb602de7f8
Astro AEC,mitv://generationnexxxt.com:19806/c2d63292987547978c50a2bf2b2f9dc7

ABC Australia,mitv://generationnexxxt.com:19806/84b326c4dc92459abf1f6e0007c8680a
8TV,mitv://generationnexxxt.com:19806/119678a4b6e54d1bac8b215c21d5ad13
中天亚洲台,mitv://generationnexxxt.com:19806/362649bea34241588b42dd964bdfb100
天映频道,mitv://generationnexxxt.com:19806/644b68b3000a7c162865d184572c1ff0
天映经典,mitv://generationnexxxt.com:19806/644b663d000a432e285c34846b9e74d6
翡翠台,mitv://generationnexxxt.com:19806/6445461c000b6bd1106eb3ea1f1959bd
爱奇艺,mitv://generationnexxxt.com:19806/206defdef43a42fb8ee50238e76ac32c
Zee Tamil,mitv://generationnexxxt.com:19806/04dc8d8f3b2c43c296c0063b0abff6a5
TVS,mitv://generationnexxxt.com:19806/f1eb585cada34a7a82b614b6204ef095
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/8378c6ce158144038e684ac97d498273
TVB星河频道,mitv://generationnexxxt.com:19806/18d7387cc825496db789bbfa731a5707
TVB经典台,mitv://generationnexxxt.com:19806/d63e2f53bfab45a5ab38e79430862268
TVBS亚洲,mitv://generationnexxxt.com:19806/7389e1ced8184a84aa22aeec29be6f85
TV9,mitv://generationnexxxt.com:19806/baeb650a8f9e41979110976e67c9aaf2
TV3,mitv://generationnexxxt.com:19806/5f4647b9a7424efb84bfc15ea580c9b5
TV2,mitv://generationnexxxt.com:19806/ed82c864dc0944eea558e8b30c9062a4
TV1,mitv://generationnexxxt.com:19806/cd44bc00062943c8b7a277ee4a9de89a

TA-DAA!,mitv://generationnexxxt.com:19806/3389d62b2e274f3386c6e0fafca66092
SUN TV,mitv://generationnexxxt.com:19806/cb0c4ac979704b34b1002932e8158924

Star Vijay,mitv://generationnexxxt.com:19806/6576b7f93a7d4ab4b40cdb1a6e8eedfd
SPOTV,mitv://generationnexxxt.com:19806/c028696060a84386bcd49c9e012904d7
Sky News,mitv://generationnexxxt.com:19806/ddc4e102601e4fcfa5432722538cf052
SHOWCASE MOVIES,mitv://generationnexxxt.com:19806/beabba149e874fc8a5af2b656d596816

ONE,mitv://generationnexxxt.com:19806/952368f8f4cf42339c651edcb6267585

NTV7,mitv://generationnexxxt.com:19806/a0c30ea620c3479186327e3834ce4ad7
Nickelodeon,mitv://generationnexxxt.com:19806/f2783df879aa424b9402999698bcd55f
NickJr.,mitv://generationnexxxt.com:19806/002b860a0a6b46c280d4eef8c2debee1
KIX,mitv://generationnexxxt.com:19806/04533ea3664e43579573b50db8988450
KBS World,mitv://generationnexxxt.com:19806/26152f8d16224d09bca6368ae2db3e36
France24,mitv://generationnexxxt.com:19806/36154fded93f445f863db448232fffa4
DW,mitv://generationnexxxt.com:19806/da713062bd9d419a913b6e9b1aef8fb6
Drama Sangat,mitv://generationnexxxt.com:19806/315f560808404c4a993ec15d83aa451f
Colors Tamil,mitv://generationnexxxt.com:19806/768423b6c4d341289fdf70e97d03f5e5
Colors Hindi,mitv://generationnexxxt.com:19806/a5b9ed615fc84d85bde20022d8565941
CNN,mitv://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275
CNBCHongKong,mitv://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd

CGTN,mitv://generationnexxxt.com:19806/b1f0e7e90e654f63a369f11b54428643
Cartoon Network,mitv://generationnexxxt.com:19806/41375bcbd5094f538f132d3ebb9b2ea6
Boomerang,mitv://generationnexxxt.com:19806/317cf636b2d448d0867cc1f976064d8a
BOO,mitv://generationnexxxt.com:19806/d01f4e4805c743ea82f6623c4859e3c9

BloombergTV,mitv://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608

Berita RTM,mitv://generationnexxxt.com:19806/0425a3d913b04d29a63d5b21dd07ae65
AXN,mitv://generationnexxxt.com:19806/928f8533e609499cabbd6968526b392a
Awesome TV,mitv://generationnexxxt.com:19806/4850be330cac46cbb1d798196663012f

🌞日本,#genre#
NHK-G综合,mitv://generationnexxxt.com:19806/b5bda0c5078d430c942c13681802be15
NHK-E教育,mitv://generationnexxxt.com:19806/58fb2dd485204529b771b2d8acae096e
日本テレビ,mitv://generationnexxxt.com:19806/6ad6d0d970294894b751bb9be6714fb1
TBSテレビ,mitv://generationnexxxt.com:19806/209a9b54c5064c2fbbd0b9836a28ad6e
テレビ东京,mitv://generationnexxxt.com:19806/51bbd32c263f406d85a05cacd01f062f
フジテレビ,mitv://generationnexxxt.com:19806/17331df7df384a93840003f270f99b43
読売テレビ,mitv://generationnexxxt.com:19806/df1027136d3b4ccb8399435896f10c77
关西テレビ,mitv://generationnexxxt.com:19806/4e41469b0a4848bdbcc0a670412f0df2
KBS京都,mitv://generationnexxxt.com:19806/fb929986f9004ade9ae0d010eb7c0d46
毎日放送,mitv://generationnexxxt.com:19806/643479c21af04293ad48ccf48ea9eee1
朝日放送,mitv://generationnexxxt.com:19806/ef7250cb2aa5496d91d45ad06f2fb1d5
テレビ大阪,mitv://generationnexxxt.com:19806/a56ecb4b782d452286964d9a863b17e5
テレビ朝日,mitv://generationnexxxt.com:19806/4a60e75cead54877bc7d0e2f3afc1727
BS-1,mitv://generationnexxxt.com:19806/dc55be8e1f7649ac9ff0b762c56846aa
BS日テレ,mitv://generationnexxxt.com:19806/ec48c7c85632469cae7b000167942622
BS朝日,mitv://generationnexxxt.com:19806/23b79683a7b74c6baf1f643bbb782123
BS-TBS,mitv://generationnexxxt.com:19806/19cee2f930cf46c88ee80eda11c9bb7b
BS11,mitv://generationnexxxt.com:19806/0f1b7b82d6574192a644f43e101c5e29
BSフジ,mitv://generationnexxxt.com:19806/302d55abd58f4f8fb79146cf6d177c13
BS钓りビジョン,mitv://generationnexxxt.com:19806/65cc4b331feb43ec975cd6626743d2fc
WOWOWプライム,mitv://generationnexxxt.com:19806/5c2d5bb35c284c6bbee94fb0568fd4ae
WOWOWライブ,mitv://generationnexxxt.com:19806/7cc73c16476a40e4b4b10e9172b9ff9f
WOWOWシネマ,mitv://generationnexxxt.com:19806/50a55d71db5b41ba8dfbf1e49fafd739
スター・チャンネル1,mitv://generationnexxxt.com:19806/31599351174a4ef9ab8309f567c38e38
スター・チャンネル2,mitv://generationnexxxt.com:19806/f3da7df8f3f14bbe96ba4b931f2b48aa
スター・チャンネル3,mitv://generationnexxxt.com:19806/3d8b400d2dd44c2a9ff39add631ba83d
BSアニマックス,mitv://generationnexxxt.com:19806/ec8934590f9f43a9977b4c615763f05d
J Sports 1,mitv://generationnexxxt.com:19806/ec9e8e130dc8450f9ab54033ec0838cb
J Sports 2,mitv://generationnexxxt.com:19806/61de10ba994a49ebaedf836962f9065a
J Sports 3,mitv://generationnexxxt.com:19806/00003bb75b5044739df061845fc5ddce
J Sports 4,mitv://generationnexxxt.com:19806/8b6d39de46c7464297947f368e623270
BS12,mitv://generationnexxxt.com:19806/2b8209d5bdd44c2696d51bc158781e38
ゴルフネットワークHD,mitv://generationnexxxt.com:19806/6d430a8f344b4f2abad882e9350aac5a
チャンネル银河,mitv://generationnexxxt.com:19806/708c0b0d85dd45acba478d21c0ace2f6
时代剧専门チャンネル,mitv://generationnexxxt.com:19806/78ea3f42a8104730930a93ac5a5a869b
Music Japan TV,mitv://generationnexxxt.com:19806/f898f0324e99499296ee859f4eb8d3ea
キッズステーションHD,mitv://generationnexxxt.com:19806/80628310ccbf423b8b4a7eb4e1af2a05
ディスカバリーチャンネル,mitv://generationnexxxt.com:19806/ab98b0888ba14ad68180456db43a48bd
ナショナルジオグラフィック,mitv://generationnexxxt.com:19806/0e1814dec67c48adbfe97a6f9a0df2d8
日テレNEWS 24,mitv://generationnexxxt.com:19806/01af57ffc3354d66a320ebb2edd87262
旅チャンネル,mitv://generationnexxxt.com:19806/9d587c6310714b42bad0eba86ca501c4
🌞韩国,#genre#
Arirang,mitv://generationnexxxt.com:19806/32ae4206a8494015ba3ca31d76c34a4e
KBS1,mitv://generationnexxxt.com:19806/ffbb98a195ce4646b450482011ab1f39
KBS2,mitv://generationnexxxt.com:19806/a60d87656be445cbbdd549af1bba1148
KBS Drama,mitv://generationnexxxt.com:19806/b87ff391346d41adabdff2557eb1b468
KBS Joy,mitv://generationnexxxt.com:19806/61eb591517014f02b627a6fa4479b45d
SBS,mitv://generationnexxxt.com:19806/6751677afd4345bfac27cfff31713854
SBS Biz,mitv://generationnexxxt.com:19806/01dbd835b88940cd91eb45190a71c1de
JTBC,mitv://generationnexxxt.com:19806/132ccdb9253f4c4898e685a841b896ea
EBS,mitv://generationnexxxt.com:19806/c74fd79cd39a4ce382c1fe22090ffb73
YTN,mitv://generationnexxxt.com:19806/9a05e5a1bc4c4f8f871bc4246475360b
Mnet,mitv://generationnexxxt.com:19806/4d5973be862e438f909863fcfc0a7e62
tvN,mitv://generationnexxxt.com:19806/0a5ae3fce9314efba3240158ae4bc485
OCN,mitv://generationnexxxt.com:19806/5fce44dd2efb4d72879eb4f033db50a7
OCN Movies,mitv://generationnexxxt.com:19806/bf871edfcc0f476caa7d98d1b9b01cae
TV Chosun,mitv://generationnexxxt.com:19806/113336cc563149d598fad5b95277a955
MBC,mitv://generationnexxxt.com:19806/bf799ab550fc4a24805351d49d5b61a2
MBN,mitv://generationnexxxt.com:19806/a2c12bef09204f61adf2b42e1c529bf6
Tooniverse,mitv://generationnexxxt.com:19806/90c2674d219745d5b32cfc5053a01016
SPOTV,mitv://generationnexxxt.com:19806/c028696060a84386bcd49c9e012904d7
SPOTV 2,mitv://generationnexxxt.com:19806/d33cf3ddad0444cfaf5118ccc834c1e7
JTBC GOLF,mitv://generationnexxxt.com:19806/02b7cdb589a64a05850e5eda673b041d
温酒趁年华ོྂཾ࿆࿐お:
鸡同鸭讲,https://api.m3u88.com/player/?url=https://vip.lz-cdn1.com/20220404/925_7e12ba13/index.m3u8

温酒趁年华ོྂཾ࿆࿐お:
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/index.m3u8

温酒趁年华ོྂཾ࿆࿐お:
电影《奇门遁甲2》2023,https://hxf.njc.svp.tencent-cloud.com/0b2eauaaaaaaciaovs2vkjsfabodaacqaaaa.f10002.mp4?

温酒趁年华ོྂཾ࿆࿐お:
🍎电影《左走右行》未删减版,https://hxf.njc.svp.tencent-cloud.com/0b78daaaaaaaeaagn6shhrqvaggdaamaaaaa.f10002.mp4?

温酒趁年华ོྂཾ࿆࿐お:
🍎电影《异星战场》,https://hxf.njc.svp.tencent-cloud.com/0bc35yabsaaaoeab42lwkjrfb3wddhxaagia.f10002.mp4?

温酒趁年华ོྂཾ࿆࿐お:
🍎电影《王牌贱谍:格林斯比》,https://hxf.njc.svp.tencent-cloud.com/0bc32aaagaaaeean3vf2gfrfbugdapiaaaya.f10002.mp4?

温酒趁年华ོྂཾ࿆࿐お:
🍎电影《变相怪杰》1994,https://hxf.njc.svp.tencent-cloud.com/0b2ecuaacaaayeapwzhitnrfafodaekqaaia.f10002.mp4?
